insight_id,filter,filter_value,insight_key,feature,feature_display,metric,metric_display,direction,effect_size,effect_size_cohen_d,evidence_uplift_pp,evidence_n_has,evidence_n_abs,evidence_baseline_pp,evidence_sig,evidence_p_value,quality_flags,confidence,text
7a03d966,Market,Indonesia,Feature,passion_point,Passion Point,SCD_score,SCD Score,positive,medium,0.307,7.3,14,67,48.81,ns,0.30572,"small_sample, multiple_testing_risk",low,Passion Point is associated with 7.3pp higher SCD Score in Market = Indonesia (n=14 with feature; ns). Small sample — treat as directional.
75a70827,Market,Indonesia,Feature,intrinsic_elements,Intrinsic Elements,Attention_T2B,Attention,positive,medium,0.383,1.43,24,57,71.51,ns,0.06192,"small_sample, multiple_testing_risk",low,Intrinsic Elements is associated with 1.4pp higher Attention in Market = Indonesia (n=24 with feature; ns). Small sample — treat as directional.
69717b81,Market,Indonesia,Feature,intrinsic_elements,Intrinsic Elements,Persuasion_T2B,Persuasion,positive,medium,0.331,1.26,24,57,70.1,ns,0.16419,"small_sample, multiple_testing_risk",low,Intrinsic Elements is associated with 1.3pp higher Persuasion in Market = Indonesia (n=24 with feature; ns). Small sample — treat as directional.
af8a308a,Market,Indonesia,Feature,intrinsic_elements,Intrinsic Elements,Likeability_Love_Like_T2B,Likeability,positive,medium,0.465,1.69,24,57,79.43,ns,0.06338,"small_sample, multiple_testing_risk",low,Intrinsic Elements is associated with 1.7pp higher Likeability in Market = Indonesia (n=24 with feature; ns). Small sample — treat as directional.
95c3cd29,Market,Indonesia,Feature,intrinsic_elements,Intrinsic Elements,Experience_Recall_T2B,Recall,positive,large,0.868,7.0,24,57,65.07,**,0.00118,"small_sample, multiple_testing_risk",medium,Intrinsic Elements is associated with 7.0pp higher Recall in Market = Indonesia (n=24 with feature; **). Small sample — treat as directional.
8b7b888b,Market,Indonesia,Feature,intrinsic_elements,Intrinsic Elements,Brand_Linkage_T2B,Brand Linkage,positive,medium,0.497,1.22,24,57,77.62,*,0.02514,"small_sample, multiple_testing_risk",medium,Intrinsic Elements is associated with 1.2pp higher Brand Linkage in Market = Indonesia (n=24 with feature; *). Small sample — treat as directional.
ccd4bd93,Market,Indonesia,Feature,intrinsic_elements,Intrinsic Elements,Uniqueness_T2B,Uniqueness,positive,medium,0.383,1.77,24,57,70.19,ns,0.09083,"small_sample, multiple_testing_risk",low,Intrinsic Elements is associated with 1.8pp higher Uniqueness in Market = Indonesia (n=24 with feature; ns). Small sample — treat as directional.
b18cdd4e,Market,Indonesia,Feature,intrinsic_elements,Intrinsic Elements,Shareability_T2B,Shareability,positive,small,0.169,0.5,24,57,52.38,ns,0.54514,"small_sample, multiple_testing_risk",low,Intrinsic Elements is associated with 0.5pp higher Shareability in Market = Indonesia (n=24 with feature; ns). Small sample — treat as directional.
59ae042d,Market,Indonesia,Feature,intrinsic_elements,Intrinsic Elements,SCD_score,SCD Score,positive,small,0.16,3.89,24,57,48.92,ns,0.41981,"small_sample, multiple_testing_risk",low,Intrinsic Elements is associated with 3.9pp higher SCD Score in Market = Indonesia (n=24 with feature; ns). Small sample — treat as directional.
f9468e70,Market,Indonesia,Feature,food,Food,Attention_T2B,Attention,positive,small,0.188,0.66,21,60,71.77,ns,0.67033,"small_sample, multiple_testing_risk",low,Food is associated with 0.7pp higher Attention in Market = Indonesia (n=21 with feature; ns). Small sample — treat as directional.
84c15c9b,Market,Indonesia,Feature,food,Food,Persuasion_T2B,Persuasion,positive,large,0.547,1.91,21,60,69.98,ns,0.06003,"small_sample, multiple_testing_risk",low,Food is associated with 1.9pp higher Persuasion in Market = Indonesia (n=21 with feature; ns). Small sample — treat as directional.
226983b0,Market,Indonesia,Feature,food,Food,Likeability_Love_Like_T2B,Likeability,positive,large,0.514,1.78,21,60,79.47,ns,0.05858,"small_sample, multiple_testing_risk",low,Food is associated with 1.8pp higher Likeability in Market = Indonesia (n=21 with feature; ns). Small sample — treat as directional.
9ad2f99e,Market,Indonesia,Feature,food,Food,Experience_Recall_T2B,Recall,positive,small,0.034,0.3,21,60,67.07,ns,0.80841,"small_sample, multiple_testing_risk",low,Food is associated with 0.3pp higher Recall in Market = Indonesia (n=21 with feature; ns). Small sample — treat as directional.
4f07a82f,Market,Indonesia,Feature,food,Food,Brand_Linkage_T2B,Brand Linkage,negative,small,-0.152,-0.36,21,60,78.08,ns,0.64694,"small_sample, multiple_testing_risk",low,Food is associated with 0.4pp lower Brand Linkage in Market = Indonesia (n=21 with feature; ns). Small sample — treat as directional.
b000c8b6,Market,Indonesia,Feature,food,Food,Uniqueness_T2B,Uniqueness,negative,small,-0.045,-0.18,21,60,70.77,ns,0.85886,"small_sample, multiple_testing_risk",low,Food is associated with 0.2pp lower Uniqueness in Market = Indonesia (n=21 with feature; ns). Small sample — treat as directional.
908a9d1e,Market,Indonesia,Feature,food,Food,Shareability_T2B,Shareability,positive,medium,0.254,0.74,21,60,52.34,ns,0.40359,"small_sample, multiple_testing_risk",low,Food is associated with 0.7pp higher Shareability in Market = Indonesia (n=21 with feature; ns). Small sample — treat as directional.
70a4794f,Market,Indonesia,Feature,food,Food,SCD_score,SCD Score,positive,medium,0.246,5.86,21,60,48.55,ns,0.32144,"small_sample, multiple_testing_risk",low,Food is associated with 5.9pp higher SCD Score in Market = Indonesia (n=21 with feature; ns). Small sample — treat as directional.
a11898c6,Market,Italy,Feature,human_presence,Human,Attention_T2B,Attention,positive,large,0.576,3.08,73,45,57.38,**,0.0035,multiple_testing_risk,medium,Human is associated with 3.1pp higher Attention in Market = Italy (n=73 with feature; **).
b0d2e935,Market,Italy,Feature,human_presence,Human,Persuasion_T2B,Persuasion,positive,medium,0.229,1.4,73,45,43.94,ns,0.16771,multiple_testing_risk,low,Human is associated with 1.4pp higher Persuasion in Market = Italy (n=73 with feature; ns).
e46d795d,Market,Italy,Feature,human_presence,Human,Likeability_Love_Like_T2B,Likeability,positive,medium,0.393,2.95,73,45,50.26,ns,0.05316,multiple_testing_risk,low,Human is associated with 2.9pp higher Likeability in Market = Italy (n=73 with feature; ns).
bc4e893b,Market,Italy,Feature,human_presence,Human,Experience_Recall_T2B,Recall,positive,large,0.533,4.84,73,45,25.15,*,0.01227,multiple_testing_risk,medium,Human is associated with 4.8pp higher Recall in Market = Italy (n=73 with feature; *).
f94e23df,Market,Italy,Feature,human_presence,Human,Brand_Linkage_T2B,Brand Linkage,positive,medium,0.209,1.77,73,45,46.91,ns,0.27751,multiple_testing_risk,low,Human is associated with 1.8pp higher Brand Linkage in Market = Italy (n=73 with feature; ns).
d20ca751,Market,Italy,Feature,human_presence,Human,Uniqueness_T2B,Uniqueness,positive,large,0.519,2.97,73,45,47.85,*,0.01547,multiple_testing_risk,medium,Human is associated with 3.0pp higher Uniqueness in Market = Italy (n=73 with feature; *).
8967d55b,Market,Italy,Feature,human_presence,Human,Shareability_T2B,Shareability,positive,medium,0.319,1.4,73,45,34.42,ns,0.13181,multiple_testing_risk,low,Human is associated with 1.4pp higher Shareability in Market = Italy (n=73 with feature; ns).
ef92e173,Market,Italy,Feature,human_presence,Human,SCD_score,SCD Score,positive,small,0.05,1.29,73,45,49.2,ns,0.90298,multiple_testing_risk,low,Human is associated with 1.3pp higher SCD Score in Market = Italy (n=73 with feature; ns).
11def11d,Market,Italy,Feature,food_presence,Food,Attention_T2B,Attention,positive,small,0.174,0.93,25,93,59.09,ns,0.28306,"small_sample, multiple_testing_risk",low,Food is associated with 0.9pp higher Attention in Market = Italy (n=25 with feature; ns). Small sample — treat as directional.
7b2972ff,Market,Italy,Feature,food_presence,Food,Persuasion_T2B,Persuasion,positive,large,0.77,4.1,25,93,43.94,**,0.00122,"small_sample, multiple_testing_risk",medium,Food is associated with 4.1pp higher Persuasion in Market = Italy (n=25 with feature; **). Small sample — treat as directional.
bd9a460b,Market,Italy,Feature,food_presence,Food,Likeability_Love_Like_T2B,Likeability,positive,medium,0.389,2.72,25,93,51.5,ns,0.06235,"small_sample, multiple_testing_risk",low,Food is associated with 2.7pp higher Likeability in Market = Italy (n=25 with feature; ns). Small sample — treat as directional.
a0cfd8b5,Market,Italy,Feature,food_presence,Food,Experience_Recall_T2B,Recall,positive,medium,0.247,2.38,25,93,27.64,ns,0.1233,"small_sample, multiple_testing_risk",low,Food is associated with 2.4pp higher Recall in Market = Italy (n=25 with feature; ns). Small sample — treat as directional.
d69e781e,Market,Italy,Feature,food_presence,Food,Brand_Linkage_T2B,Brand Linkage,positive,small,0.063,0.48,25,93,47.9,ns,0.58012,"small_sample, multiple_testing_risk",low,Food is associated with 0.5pp higher Brand Linkage in Market = Italy (n=25 with feature; ns). Small sample — treat as directional.
f1b9a285,Market,Italy,Feature,food_presence,Food,Uniqueness_T2B,Uniqueness,positive,small,0.043,0.23,25,93,49.64,ns,0.75692,"small_sample, multiple_testing_risk",low,Food is associated with 0.2pp higher Uniqueness in Market = Italy (n=25 with feature; ns). Small sample — treat as directional.
8ef51650,Market,Italy,Feature,food_presence,Food,Shareability_T2B,Shareability,positive,small,0.041,0.16,25,93,35.25,ns,0.63538,"small_sample, multiple_testing_risk",low,Food is associated with 0.2pp higher Shareability in Market = Italy (n=25 with feature; ns). Small sample — treat as directional.
33063b07,Market,Italy,Feature,food_presence,Food,SCD_score,SCD Score,positive,medium,0.309,7.18,25,93,48.48,ns,0.26712,"small_sample, multiple_testing_risk",low,Food is associated with 7.2pp higher SCD Score in Market = Italy (n=25 with feature; ns). Small sample — treat as directional.
44c000c8,Market,Italy,Feature,product_presence,Product,Attention_T2B,Attention,positive,medium,0.32,1.78,62,56,58.35,ns,0.08509,multiple_testing_risk,low,Product is associated with 1.8pp higher Attention in Market = Italy (n=62 with feature; ns).
14f15efe,Market,Italy,Feature,product_presence,Product,Persuasion_T2B,Persuasion,positive,medium,0.363,2.15,62,56,43.68,*,0.02411,multiple_testing_risk,medium,Product is associated with 2.1pp higher Persuasion in Market = Italy (n=62 with feature; *).
a4221100,Market,Italy,Feature,product_presence,Product,Likeability_Love_Like_T2B,Likeability,positive,large,0.607,4.44,62,56,49.75,***,0.00084,multiple_testing_risk,high,Product is associated with 4.4pp higher Likeability in Market = Italy (n=62 with feature; ***).
9c95f64e,Market,Italy,Feature,product_presence,Product,Experience_Recall_T2B,Recall,positive,small,0.173,1.69,62,56,27.26,ns,0.35817,multiple_testing_risk,low,Product is associated with 1.7pp higher Recall in Market = Italy (n=62 with feature; ns).
c949bb3e,Market,Italy,Feature,product_presence,Product,Brand_Linkage_T2B,Brand Linkage,negative,small,-0.076,-0.65,62,56,48.35,ns,0.41116,multiple_testing_risk,low,Product is associated with 0.6pp lower Brand Linkage in Market = Italy (n=62 with feature; ns).
c74df866,Market,Italy,Feature,product_presence,Product,Uniqueness_T2B,Uniqueness,positive,small,0.032,0.19,62,56,49.59,ns,0.96776,multiple_testing_risk,low,Product is associated with 0.2pp higher Uniqueness in Market = Italy (n=62 with feature; ns).
b9a13908,Market,Italy,Feature,product_presence,Product,Shareability_T2B,Shareability,positive,small,0.03,0.13,62,56,35.22,ns,0.75256,multiple_testing_risk,low,Product is associated with 0.1pp higher Shareability in Market = Italy (n=62 with feature; ns).
f930d2e2,Market,Italy,Feature,product_presence,Product,SCD_score,SCD Score,positive,small,0.127,3.2,62,56,48.32,ns,0.50053,multiple_testing_risk,low,Product is associated with 3.2pp higher SCD Score in Market = Italy (n=62 with feature; ns).
fd116997,Market,Italy,Feature,indoors,Indoors,Attention_T2B,Attention,positive,medium,0.48,2.72,42,76,58.32,*,0.02368,multiple_testing_risk,medium,Indoors is associated with 2.7pp higher Attention in Market = Italy (n=42 with feature; *).
8dcf2576,Market,Italy,Feature,indoors,Indoors,Persuasion_T2B,Persuasion,positive,large,0.637,3.77,42,76,43.47,***,0.0003,multiple_testing_risk,medium,Indoors is associated with 3.8pp higher Persuasion in Market = Italy (n=42 with feature; ***).
8b9c38c1,Market,Italy,Feature,indoors,Indoors,Likeability_Love_Like_T2B,Likeability,positive,large,0.574,4.37,42,76,50.52,**,0.00247,multiple_testing_risk,medium,Indoors is associated with 4.4pp higher Likeability in Market = Italy (n=42 with feature; **).
34dc5011,Market,Italy,Feature,indoors,Indoors,Experience_Recall_T2B,Recall,positive,medium,0.357,3.56,42,76,26.88,ns,0.05014,multiple_testing_risk,low,Indoors is associated with 3.6pp higher Recall in Market = Italy (n=42 with feature; ns).
8ced8026,Market,Italy,Feature,indoors,Indoors,Brand_Linkage_T2B,Brand Linkage,positive,small,0.064,0.54,42,76,47.81,ns,0.76364,multiple_testing_risk,low,Indoors is associated with 0.5pp higher Brand Linkage in Market = Italy (n=42 with feature; ns).
69e53f6f,Market,Italy,Feature,indoors,Indoors,Uniqueness_T2B,Uniqueness,positive,medium,0.263,1.57,42,76,49.13,ns,0.34936,multiple_testing_risk,low,Indoors is associated with 1.6pp higher Uniqueness in Market = Italy (n=42 with feature; ns).
17c477e1,Market,Italy,Feature,indoors,Indoors,Shareability_T2B,Shareability,positive,small,0.169,0.74,42,76,35.02,ns,0.53086,multiple_testing_risk,low,Indoors is associated with 0.7pp higher Shareability in Market = Italy (n=42 with feature; ns).
9c149052,Market,Italy,Feature,indoors,Indoors,SCD_score,SCD Score,positive,small,0.183,4.57,42,76,48.37,ns,0.47014,multiple_testing_risk,low,Indoors is associated with 4.6pp higher SCD Score in Market = Italy (n=42 with feature; ns).
bdbea10d,Market,Italy,Feature,outdoors,Outdoors,Attention_T2B,Attention,positive,medium,0.445,3.02,10,108,59.03,ns,0.16853,"small_sample, multiple_testing_risk",low,Outdoors is associated with 3.0pp higher Attention in Market = Italy (n=10 with feature; ns). Small sample — treat as directional.
c799af5c,Market,Italy,Feature,outdoors,Outdoors,Persuasion_T2B,Persuasion,negative,small,-0.149,-1.0,10,108,44.9,ns,0.82036,"small_sample, multiple_testing_risk",low,Outdoors is associated with 1.0pp lower Persuasion in Market = Italy (n=10 with feature; ns). Small sample — treat as directional.
7c9a7780,Market,Italy,Feature,outdoors,Outdoors,Likeability_Love_Like_T2B,Likeability,positive,small,0.16,1.43,10,108,51.96,ns,0.53949,"small_sample, multiple_testing_risk",low,Outdoors is associated with 1.4pp higher Likeability in Market = Italy (n=10 with feature; ns). Small sample — treat as directional.
71ec1518,Market,Italy,Feature,outdoors,Outdoors,Experience_Recall_T2B,Recall,positive,large,0.546,7.41,10,108,27.52,ns,0.29892,"small_sample, multiple_testing_risk",low,Outdoors is associated with 7.4pp higher Recall in Market = Italy (n=10 with feature; ns). Small sample — treat as directional.
b634f09d,Market,Italy,Feature,outdoors,Outdoors,Brand_Linkage_T2B,Brand Linkage,negative,small,-0.093,-0.93,10,108,48.08,ns,0.63932,"small_sample, multiple_testing_risk",low,Outdoors is associated with 0.9pp lower Brand Linkage in Market = Italy (n=10 with feature; ns). Small sample — treat as directional.
